Node1,Sign,Node2,Weight
MAPK12,1,TP53,1
MAPK14,1,ATF2,1
MAPK14,1,ATF4,1
MAPK14,1,ATF6,1
MAPK14,1,CREB3,1
MAPK14,1,CREB5,1
MAPK14,1,CSNK2B,1
MAPK14,1,ELK1,1
MAPK14,1,ELK4,1
MAPK14,1,ETS1,1
MAPK14,1,JUN,1
MAPK14,1,JUNB,1
MAPK14,1,MAP2K2,1
MAPK14,1,MAPKAPK2,1
MAPK14,1,MAPKAPK5,1
MAPK14,1,MAX,1
MAPK14,1,MYC,1
MAPK14,1,RARA,1
MAPK14,1,RELA,1
MAPK14,1,RPS6KA4,1
MAPK14,1,RUNX2,0.25
MAPK14,1,SMAD3,1
MAPK14,1,STAT3,1
MAPK14,1,TCF3,1
MAPK14,1,TP53,1
MAPK14,1,TWIST1,1
MAPK14,1,USF1,1
MAPK3,1,ATF2,1
MAPK3,1,ATF4,1
MAPK3,1,CEBPB,1
MAPK3,1,CREB3,1
MAPK3,1,CREB5,1
MAPK3,1,ELK1,1
MAPK3,1,ELK4,1
MAPK3,1,ETS1,1
MAPK3,1,HIF1A,1
MAPK3,1,JUN,1
MAPK3,1,JUND,1
MAPK3,1,MAPK8,1
MAPK3,1,MAPKAPK2,1
MAPK3,1,MYC,1
MAPK3,1,PTPN11,1
MAPK3,1,RAF1,1
MAPK3,1,RELA,1
MAPK3,1,RPS6KA1,1
MAPK3,1,RPS6KA3,1
MAPK3,1,RPS6KA4,1
MAPK3,1,RUNX2,0.25
MAPK3,1,SMAD1,1
MAPK3,1,SMAD2,1
MAPK3,1,SMAD3,1
MAPK3,1,SMAD4,1
MAPK3,1,SP1,1
MAPK3,1,SP3,1
MAPK3,1,SREBF1,1
MAPK3,1,SREBF2,1
MAPK3,1,STAT3,1
MAPK3,1,TP53,1
MAPK3,1,TWIST1,1
MAPK7,1,ETS1,1
MAPK7,1,MAPK8,1
MAPK7,1,RPS6KA1,1
MAPK8,1,ATF2,1
MAPK8,1,ELK1,1
MAPK8,1,ELK4,1
MAPK8,1,FOSL1,1
MAPK8,1,JUN,1
MAPK8,1,JUNB,1
MAPK8,1,JUND,1
MAPK8,1,KAT5,1
MAPK8,1,MAPK14,1
MAPK8,1,MYC,1
MAPK8,1,NCL,1
MAPK8,1,RARA,1
MAPK8,1,SMAD3,1
MAPK8,1,SMAD4,1
MAPK8,1,SP1,1
MAPK8,1,SRC,1
MAPK8,1,SRF,1
MAPK8,1,STAT3,1
MAPK8,1,TP53,1
MAPK8,1,TWIST1,1
MAPK9,1,ATF2,1
MAPK9,1,ELK1,1
MAPK9,1,ETS1,1
MAPK9,1,JUN,1
MAPK9,1,JUND,1
MAPK9,1,MYC,1
MAPK9,1,SMAD4,1
MAPK9,1,STAT3,1
MAPK9,1,TP53,1
MAPKAPK2,1,ARPC5,1
MAPKAPK2,1,HSF1,1
MAPKAPK2,1,MDM2,1
MAPKAPK2,1,PLK1,1
MAPKAPK2,1,SRF,1
MAPKAPK2,1,TCF3,1
MAPKAPK2,1,VIM,1
MAPKAPK5,1,MAPK8,1
MAPKAPK5,1,SMAD4,1
MAPKAPK5,1,TP53,1
MAX,1,MDM2,1
MAX,1,MXI1,1
MAX,1,MYC,1
MAX,1,TP53,1
MDM2,1,HIF1A,1
MDM2,1,RELA,1
MET,1,PIK3R1,1
MET,1,STAT3,1
MMP2,1,TGFB1,1
MNAT1,1,CDK1,1
MNAT1,1,CDK2,1
MNAT1,1,CDK4,1
MNAT1,1,RARA,1
MTOR,1,AKT3,1
MTOR,1,HIF1A,1
MTOR,1,STAT3,1
MUC1,1,LGALS3,0.25
MUC1,1,MAPK8,0.25
MYC,1,APEX1,1
MYC,1,CCNA2,1
MYC,1,CDK4,1
MYC,1,FOXM1,1
MYC,1,HSP90AA1,1
MYC,1,HSPA8,1
MYC,1,NCL,1
MYC,1,PCNA,1
MYC,1,SMAD2,1
MYC,1,SMAD3,1
MYC,1,SP1,1
MYC,1,TFRC,1
NDN,1,MYC,1
NFIC,1,TFAP2A,1
NFKB1,1,B2M,1
NFKB1,1,CDK4,1
NFKB1,1,CREBBP,1
NFKB1,1,IKBKG,1
NFKB1,1,JUN,1
NFKB1,1,JUNB,1
NFKB1,1,MMP2,1
NFKB1,1,MYC,1
NFKB1,1,PLAU,1
NFKB1,1,PLAUR,1
NFKB1,1,RELA,1
NFKB1,1,RIPK2,1
NFKB1,1,SERPINE1,1
NFKB1,1,TP53,1
NFKB1,1,TRAF2,1
NFKB1,1,VIM,1
NFYA,1,SP1,1
NFYA,1,SP3,1
NMI,-1,MYC,1
NR1H2,1,RXRA,1
NR1H2,1,SREBF1,1
NSD1,1,RELA,1
PARP1,1,HIF1A,1
PARP1,1,NFKB1,1
PARP1,1,TP53,1
PCNA,1,CDK2,1
PDIA3,1,STAT3,1
PDPK1,1,AKT3,1
PDPK1,1,ITGB1,1
PDPK1,1,MAP2K1,1
PDPK1,1,MAP2K2,1
PDPK1,1,MDM2,1
PDPK1,1,PKN1,1
PDPK1,1,PLK1,1
PDPK1,1,PRKACA,1
PDPK1,1,PRKCA,1
PDPK1,1,PRKCD,1
PDPK1,1,RPS6KA1,1
PDPK1,1,RPS6KA3,1
PDPK1,1,SMAD4,1
PDPK1,1,SMAD7,1
PELP1,1,STAT3,1
PIAS3,1,SMAD2,1
PIAS3,1,SMAD3,1
PIAS3,1,SMAD4,1
PIAS3,1,STAT3,1
PIK3R1,1,MAPK8,1
PIK3R1,1,PDPK1,1
PIK3R1,1,RAC1,1
PIK3R1,1,STAT3,1
PIM1,1,MDM2,1
PIM1,1,MYC,1
PIM1,1,RELA,1
PIN1,1,JUN,1
PIN1,1,MYC,1
PIN1,1,TP53,1
PKM,1,STAT3,1
PKN1,1,MAPK14,1
PKN1,1,RAF1,1
PKN1,1,VIM,1
PLAU,1,LRP1,1
PLAU,1,PLAUR,1
PLK1,1,FOXM1,1
PLK1,1,MDM2,1
PLK1,1,MYC,1
PLK1,1,PIN1,1
PLK1,1,VIM,1
PPP1CA,-1,AXIN1,1
PPP1CA,-1,MAPK1,1
PPP1CA,-1,MAPK3,1
PPP1CA,-1,SP1,1
PPP1CA,-1,SP3,1
PPP1CA,-1,STAT3,1
PPP1CA,-1,TP53,1
PPP2CA,1,AXIN1,1
PPP2CA,1,MDM2,1
PPP2CA,1,MYC,1
PPP2CA,1,RAF1,1
PPP2CA,1,SMAD2,1
PPP2CA,1,SMAD3,1
PPP2CA,1,SP1,1
PPP2CA,1,TP53,1
PPP2R5A,1,MYC,1
PPP2R5A,1,TGFBR1,1
PPP2R5D,-1,AXIN1,1
PPP2R5D,-1,MYC,1
PRKACA,1,ATF1,1
PRKACA,1,ATF2,1
PRKACA,1,CREBBP,1
PRKACA,1,HSF1,1
PRKACA,1,ITGB1,1
PRKACA,1,LRP1,1
PRKACA,1,MAPK1,1
PRKACA,1,MTOR,1
PRKACA,1,NFKB1,1
PRKACA,1,PIM1,1
PRKACA,1,RAF1,1
PRKACA,1,RARA,1
PRKACA,1,RELA,1
PRKACA,1,RHOA,1
PRKACA,1,SRC,1
PRKACA,1,SRF,1
PRKACA,1,STK11,1
PRKACA,1,TFAP2A,1
PRKCA,1,ATF2,1
PRKCA,1,CSPG4,1
PRKCA,1,ELK1,1
PRKCA,1,HRAS,1
PRKCA,1,ITGB1,1
PRKCA,1,LRP1,1
PRKCA,1,MAPK1,1
PRKCA,1,MAPK3,1
PRKCA,1,MTOR,1
PRKCA,1,NFE2L2,1
PRKCA,1,PTK2B,1
PRKCA,1,PTPN11,1
PRKCA,1,RAC1,1
PRKCA,1,RAF1,1
PRKCA,1,RARA,1
PRKCA,1,RELA,1
PRKCA,1,RHOA,1
PRKCA,1,SRF,1
PRKCA,1,STAT3,1
PRKCA,1,TP53,1
PRKCA,1,VIM,1
PRKCD,1,CDK9,1
PRKCD,1,KLF5,1
PRKCD,1,MAP2K1,1
PRKCD,1,MAPK1,1
PRKCD,1,MAPK8,1
PRKCD,1,MUC1,0.25
PRKCD,1,NFE2L2,1
PRKCD,1,PTK2B,1
PRKCD,1,RAF1,1
PRKCD,1,RELA,1
PRKCD,1,STAT3,1
PRKCD,1,TP53,1
PRKDC,1,MAPK8,1
PRKDC,1,MDM2,1
PRKDC,1,SRF,1
PRKDC,1,TP53,1
PRKDC,1,USF1,1
PTK2B,1,RAC1,1
PTK2B,1,STAT3,1
PTPN11,1,HRAS,1
PTPN11,1,SRC,1
PTPN11,1,STAT3,1
PXK,1,PRKACA,1
RAC1,1,FN1,1
RAC1,1,MAP2K1,1
RAC1,1,MAP2K2,1
RAC1,1,MAP2K4,1
RAC1,1,MAPK1,1
RAC1,1,MAPK8,1
RAC1,1,MAPK9,1
RAC1,1,PIK3R1,1
RAC1,1,PRKCD,1
RAC1,1,ROCK1,1
RAC1,1,STAT3,1
RAF1,1,MAP2K1,1
RAF1,1,MAP2K2,1
RAF1,1,RELA,1
RALA,1,MAPK8,1
RALA,1,MAPK9,1
RALA,1,SRC,1
RARA,1,PRKCA,1
RARA,1,RXRA,1
RARA,1,THRA,1
RELA,1,CDK4,1
RELA,1,EGR1,1
RELA,1,EPAS1,1
RELA,1,JUN,1
RELA,1,MET,1
RELA,1,MMP2,1
RELA,1,MYC,1
RELA,1,NFKB1,1
RELA,1,PLAU,1
RELA,1,PLAUR,1
RELA,1,RIPK2,1
RELA,1,SERPINE1,1
RELA,1,SP1,1
RELA,1,TRAF2,1
RFX1,-1,MYC,1
RFX1,-1,PCNA,1
RHOA,1,MAPK1,1
RHOA,1,MAPK3,1
RHOA,1,MAPK8,1
RHOA,1,PKN1,1
RHOA,1,ROCK1,1
RIPK2,1,CHUK,1
RIPK2,1,IKBKG,1
RIPK2,1,MAP3K7,1
RIPK2,1,MAPK14,1
RIPK2,1,MAPK8,1
RIPK2,1,PRKCD,1
ROCK1,1,MAP2K4,1
ROCK1,1,MAPK8,1
ROCK1,1,VIM,1
RPS6KA1,1,SRF,1
RPS6KA3,1,ATF4,1
RPS6KA3,1,SRF,1
RPS6KA4,1,ATF1,1
RPS6KA4,1,ATF2,1
RPS6KA4,1,ATF4,1
RPS6KA4,1,CREB3,1
RPS6KA4,1,CREB5,1
RPS6KA4,1,MDM2,1
RPS6KA4,1,RELA,1
RUNX1,1,LGALS3,0.25
RUNX2,1,CREBBP,0.25
RUNX2,1,JUN,0.25
RUNX2,1,LGALS3,0.25
RXRA,1,SREBF1,1
SERPINE1,1,LRP1,1
SMAD1,1,DVL1,1
SMAD1,1,RUNX2,0.25
SMAD1,1,SMAD4,1
SMAD2,1,CREBBP,1
SMAD2,1,E2F4,1
SMAD2,1,SMAD1,1
SMAD2,1,SMAD3,1
SMAD2,1,SMAD4,1
SMAD2,1,SP1,1
SMAD3,1,COL1A1,1
SMAD3,1,CREBBP,1
SMAD3,1,E2F4,1
SMAD3,1,JUN,1
SMAD3,1,MAX,1
SMAD3,1,MET,1
SMAD3,1,SERPINE1,1
SMAD3,1,SMAD4,1
SMAD3,1,SMAD7,1
SMAD3,1,TFDP1,1
SMAD3,1,TIMP1,1
SMAD4,1,ATF1,1
SMAD4,1,ATF2,1
SMAD4,1,CREBBP,1
SMAD4,1,E2F4,1
SMAD4,1,JUN,1
SMAD4,1,MET,1
SMAD4,1,SERPINE1,1
SMAD4,1,SMAD7,1
SMAD4,1,TFDP1,1
SMAD5,1,SMAD4,1
SMAD7,1,ACVR1,1
SMAD7,1,MAP3K7,1
SMAD7,1,SMAD2,1
SMAD7,1,SMAD3,1
SMAD7,1,TGFBR1,1
SMARCB1,1,MYC,1
SP1,1,CDK1,1
SP1,1,COL1A1,1
SP1,1,EGR1,1
SP1,1,HRAS,1
SP1,1,ITGA5,1
SP1,1,LDLR,1
SP1,1,MET,1
SP1,1,MIF,1
SP1,1,MMP2,1
SP1,1,MYC,1
SP1,1,NFKB1,1
SP1,1,PCNA,1
SP1,1,PIM1,1
SP1,1,PLAUR,1
SP1,1,RARA,1
SP1,1,RELA,1
SP1,1,SERPINE1,1
SP1,1,SMAD4,1
SP1,1,SP3,1
SP1,1,SREBF1,1
SP1,1,STK11,1
SP1,1,TGFB1,1
SP1,1,TIMP1,1
SP1,1,TP53,1
SP1,1,VIM,1
SP3,1,SP1,1
SPAG9,1,MAP2K4,1
SPAG9,1,MAPK11,1
SPAG9,1,MAPK14,1
SPAG9,1,MAX,1
SRC,1,ABL2,0.25
SRC,1,ADAM12,1
SRC,1,BCAR1,1
SRC,1,CAV1,1
SRC,1,CHUK,1
SRC,1,DDR2,1
SRC,1,HRAS,1
SRC,1,ITGB1,1
SRC,1,LRP1,1
SRC,1,MAP2K1,1
SRC,1,MAPK1,1
SRC,1,MAPK11,1
SRC,1,MAPK14,1
SRC,1,MUC1,0.25
SRC,1,PDPK1,1
SRC,1,PRKCD,1
SRC,1,PTK2B,1
SRC,1,RAC1,1
SRC,1,RAF1,1
SRC,1,RPS6KA3,1
SRC,1,RXRA,1
SRC,1,STAT3,1
SRCAP,1,CREBBP,1
SREBF1,1,LDLR,1
SREBF1,1,PKM,1
SREBF2,1,LDLR,1
SRF,1,EGR1,1
SRF,1,FOSL1,1
SRF,1,MMP2,1
SRPK2,1,MDM2,1
SRPK2,1,PRKACA,1
SRPK2,1,PRKCD,1
SRPK2,1,SMAD4,1
STAT3,1,CDK4,1
STAT3,1,EGR1,1
STAT3,1,HSP90AA1,1
STAT3,1,JUNB,1
STAT3,1,KLF4,1
STAT3,1,MUC1,0.25
STAT3,1,MYC,1
STAT3,1,PIM1,1
STAT3,1,TIMP1,1
STAT3,1,TWIST1,1
STK11,1,ETV4,1
STK11,1,TP53,1
STK16,1,PRKACA,1
STK16,1,SRF,1
TBK1,1,MDM2,1
TBK1,1,NFKB1,1
TBK1,1,RELA,1
TCF3,1,MYC,1
TFAP2A,1,PRKCA,1
TFDP1,1,CDK1,1
TFDP1,1,PCNA,1
TGFB1,1,MTOR,1
TGFB1,1,PIK3R1,1
TGFB1,1,SMAD2,1
TGFB1,1,SMAD3,1
TGFB1,1,SMAD7,1
TGFB1,1,SPARC,1
TGFB1,1,TGFBR1,1
TGFB1,1,TP53,1
TGFB1,1,TRAF6,1
TGFBR1,1,AXIN1,1
TGFBR1,1,ENG,1
TGFBR1,1,MAP3K7,1
TGFBR1,1,PIK3R1,1
TGFBR1,1,RAC1,1
TGFBR1,1,RHOA,1
TGFBR1,1,SMAD1,1
TGFBR1,1,SMAD2,1
TGFBR1,1,SMAD3,1
TGFBR1,1,SMAD4,1
TGFBR1,1,TRAF6,1
THBS1,1,ITGB1,1
THBS1,1,TGFB1,1
THRA,-1,GATA2,1
THRA,1,RARA,1
THRA,1,RXRA,1
TP53,1,CAV1,1
TP53,1,E2F7,1
TP53,1,HRAS,1
TP53,1,KLF4,1
TP53,1,MDM2,1
TP53,1,MET,1
TP53,1,MMP2,1
TP53,1,PCNA,1
TP53,1,RPS6KA1,1
TP53,1,SERPINE1,1
TP53,1,THBS1,1
TP53,1,VDR,1
TRAF2,1,CHUK,1
TRAF2,1,MAP2K1,1
TRAF2,1,MAP2K4,1
TRAF2,1,MAP3K14,1
TRAF2,1,MAP3K7,1
TRAF2,1,MAPK9,1
TRAF2,1,RIPK2,1
TRAF2,1,TXN,1
TRAF6,1,AKT3,1
TRAF6,1,CHUK,1
TRAF6,1,MAP3K14,1
TRAF6,1,MAP3K7,1
TRAF6,1,MAPK14,1
TRAF6,1,MAPK8,1
TWIST1,1,MMP2,1
TWIST1,1,TP53,1
TXN,1,ARNT,1
TXN,1,NFKB1,1
TXN,1,SP1,1
USF1,1,B2M,1
USF1,1,SERPINE1,1
USF1,1,TGFB1,1
USF2,1,B2M,1
USF2,1,IGF2R,1
USF2,1,TGFB1,1
USF2,1,THBS1,1
VDR,1,RXRA,1
VRK1,1,ATF2,1
VRK1,1,JUN,1
VRK1,1,TP53,1
WNK1,1,MAPK1,1
WNK1,1,PRKCD,1
ZMIZ1,1,MYC,1
